Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testPauseFinalRoots,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testConcurrentUncommit,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testPauseDegeneratedGc,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testParseFullGcWithPhases,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_6_0,testGcPrioPauseSingleParCon,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_6_0,testGcPrioPauseSingleParConVerbose,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_6_0,testGenParVerboseNursery,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 17
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_6_0,testMalformedType,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_6_0,testStandardLine,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderGo,test,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderGo,exampleLog,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testAdaptiveSizePolicy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testParse1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testNoFullGC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintHeapAtGC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,parallelPrintHeapAtGC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemarkPrintHeapAtGC_YGOccupancy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemark_HeapAtGC_PrintTenuringDistribution_PrintFLSStats,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,parallelPrintTenuringGcCause,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,parallelApple,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,cmsPrintHeapBeforeFullGc,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseMark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseUpdateRefs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahIgnoredLines,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoaPauseInitMarkDetails,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentCleanup,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahDetailsShutdown,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoah_8u332,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentReset,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseInitMark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentMarking,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentPrecleaning,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseFinalMark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentCleanup_332,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentEvacuation,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseInitUpdateRefs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentUpdateRefs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseFinalUpdateRefs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentUncommit,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseDegeneratedGc,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,serialPrintGCID,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,parallelPrintGCID,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,cmsPrintGCID,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK12,testG1ArchiveRegions,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0G1,fullConcurrentCycle,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0G1,fullGcWithDetailedSizes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0G1,printGCCauseTenuringDistribution,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0G1,printHeapAtGC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0G1,humongousMixed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0G1,extendedRemark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0G1,youngInitialMarkSystemGc,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0G1,youngInitialMarkMetadataThreshold,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0G1,doubleTimeStamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0G1,ignorePrintStringDeduplicationStatistics,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0G1,printGCID,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintGCDateStamps,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSConcurrentModeFailureDate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSConcurrentModeFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSConcurrentModeFailureCmsAbortPreclean,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSFullGcCmsInterrupted,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSAbortingPrecleanTimestamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSAbortingPrecleanDatestamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testFullGcIncrementalTimestamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testFullGcIncrementalTimestamp2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCmsRemarkDatestamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCmsRemarkTimestamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCmsRemarkSerial,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testFullGcIncrementalDatestamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testFullGcIncrementalDatestamp2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testMixedLineTimestamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testFullGcSystem,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCmsConcurrentMarkStart,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCmsInitiatingOccupancyFraction,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testMixedLineWithEmptyLine,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintTenuringDistribution,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintTenuringDistributionPromotionFailed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintTenuringDistributionPromotionFailedConcurrentModeFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testLineMixesPrintTenuringDistribution,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCmsMemory,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 21
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintHeapAtGC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testAdaptiveSizePolicy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testAdaptiveSizePolicyFullSystemGc,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintWithoutUseAdaptiveSizePolicy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSScavengeBeforeRemarkTimeStamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSScavengeBeforeRemarkDateStamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSScavengeBeforeRemarkWithPrintTenuringDistribution,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPSWithoutPrintTimeStamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSWithoutPrintTimeStamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSWithoutPrintTimeStampConcurrentModeFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPSPrintTenuringDistribution,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSAdaptiveSizePolicy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSAdaptiveSizePolicyPrintHeapAtGC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentMark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentPreclean,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentModeFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsRemark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsScavengeBeforeRemark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCommaInTimestamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testDerivedGenerationValues,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintTenuringDistributionOpenJdk6,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPromotionFailedWithReference,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCmsGcLocker,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,cmsConcurrentModeFailureWithComma,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,testParseFullGcWithPhases,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R28,testAfScavenge,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 15
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R28,testAfGlobal,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R28,testSysGlobal,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
